Date,Open,High,Low,Close,Volume,AdjClose
2018-03-27,169.12,170.13,164.28,165.54,3599406.0,165.54
2018-03-26,165.01,168.87,164.11,168.68,3012447.0,168.68
2018-03-23,165.82,166.8399,164.0,164.0,3255962.0,164.0
2018-03-22,166.09,167.45,164.82,165.34,4197413.0,165.34
2018-03-21,165.61,169.56,164.31,167.05,5417260.0,167.05
2018-03-20,166.93,167.26,164.36,165.0,3715823.0,165.0
2018-03-19,168.38,169.02,165.4725,166.44,3469245.0,166.44
2018-03-16,167.8,169.172,166.77,168.67,3837483.0,168.67
2018-03-15,167.71,169.58,166.77,166.9,4274937.0,166.9
2018-03-14,164.72,167.62,163.6,166.88,4839951.0,166.88
2018-03-13,167.52,168.0,163.02,164.39,7178433.0,164.39
2018-03-12,173.57,173.6,167.05,167.31,8338961.0,167.31
2018-03-09,173.1,174.69,172.06,173.36,6101524.0,173.36
2018-03-08,182.21,182.57,171.06,172.0,17313649.0,172.0
2018-03-07,192.5,194.43,192.03,194.25,1276652.0,194.25
2018-03-06,192.81,194.31,190.96,194.13,1066996.0,194.13
2018-03-05,191.84,193.27,189.64,192.34,951732.0,192.34
2018-03-02,192.79,193.69,191.18,193.06,884568.0,193.06
2018-03-01,195.41,196.13,191.69,193.42,1735858.0,193.42
2018-02-28,196.71,198.83,195.87,195.89,2061398.0,195.89
2018-02-27,196.17,199.085,195.59,196.85,1214025.0,196.85
2018-02-26,195.28,196.83,194.11,195.88,962105.0,195.88
2018-02-23,193.2,194.88,192.05,194.79,1088454.0,194.79
2018-02-22,192.8,194.9,191.165,191.9,1098446.0,191.9
2018-02-21,192.94,195.31,191.61,191.65,666536.0,191.65
2018-02-20,192.57,193.42,190.68,192.6,915632.0,192.6
2018-02-16,191.96,195.1,191.37,193.81,1017837.0,193.81
2018-02-15,196.36,197.3099,190.72,191.94,1643890.0,191.94
2018-02-14,193.96,196.02,193.47,195.55,643895.0,195.55
2018-02-13,192.01,195.58,191.07,195.44,834719.0,195.44
2018-02-12,195.03,196.775,192.88,193.56,941651.0,193.56
2018-02-09,192.02,195.09,187.14,193.77,2862927.0,193.77
2018-02-08,195.25,198.11,189.15,189.27,1633807.0,189.27
2018-02-07,196.34,198.33,194.38,195.44,1728990.0,195.44
2018-02-06,193.02,200.0,191.59,197.59,2859080.0,197.59
2018-02-05,203.4,204.46,193.19,196.41,2217037.0,196.41
2018-02-02,204.13,209.6,203.21,204.46,1915274.0,204.46
2018-02-01,207.32,209.64,198.84,205.01,2738483.0,205.01
2018-01-31,214.36,219.87,208.34,208.35,2697025.0,208.35
2018-01-30,211.59,215.56,207.12,207.89,4509841.0,207.89
2018-01-29,225.76,227.13,223.7801,223.9,739761.0,223.9
2018-01-26,221.99,226.27,221.45,226.22,951530.0,226.22
2018-01-25,221.83,222.96,220.0,221.88,743398.0,221.88
2018-01-24,221.16,222.68,220.21,221.0,673612.0,221.0
2018-01-23,220.81,221.11,218.72,219.79,806365.0,219.79
2018-01-22,220.5,220.8,218.6801,220.75,793183.0,220.75
2018-01-19,220.66,221.23,218.57,220.15,1363874.0,220.15
2018-01-18,220.36,220.46,218.1601,219.66,1348936.0,219.66
2018-01-17,215.7,221.13,215.15,220.36,1410610.0,220.36
2018-01-16,215.07,216.34,213.86,214.75,1442406.0,214.75
2018-01-12,212.96,213.725,211.88,213.39,1151274.0,213.39
2018-01-11,208.09,211.36,207.51,210.89,1196623.0,210.89
2018-01-10,205.68,207.18,205.05,207.09,1104717.0,207.09
2018-01-09,207.98,209.21,206.97,207.87,1274441.0,207.87
2018-01-08,209.77,210.49,207.71,208.22,1100255.0,208.22
2018-01-05,207.91,211.08,207.6,210.55,742822.0,210.55
2018-01-04,206.07,208.04,206.07,207.04,870097.0,207.04
2018-01-03,202.52,206.32,201.3,205.96,1360756.0,205.96
2018-01-02,204.14,204.98,202.34,202.56,1114845.0,202.56
2017-12-29,206.0,206.16,203.05,203.09,731119.0,203.09
2017-12-28,203.24,205.4999,202.2401,205.24,587423.0,205.24
2017-12-27,204.35,204.46,202.48,202.71,1059349.0,202.71
2017-12-26,202.81,204.43,202.53,203.78,641246.0,203.78
2017-12-22,204.04,205.55,202.41,203.39,1075654.0,203.39
2017-12-21,206.91,208.09,204.47,204.52,1572818.0,204.52
2017-12-20,207.82,210.265,205.81,206.03,1392570.0,206.03
2017-12-19,207.47,208.4706,205.53799999999998,207.26,918736.0,207.26
2017-12-18,205.31,206.8,204.47,206.34,1449391.0,206.34
2017-12-15,204.99,205.28,202.88,204.14,3322424.0,204.14
2017-12-14,208.12,209.01,203.48,203.63,1029266.0,203.63
2017-12-13,208.44,209.37,207.14,207.92,1033594.0,207.92
2017-12-12,209.14,209.98,206.48,208.48,1044160.0,208.48
2017-12-11,209.35,210.71,208.31,209.16,1079201.0,209.16
2017-12-08,206.76,211.59,206.16,209.97,1245048.0,209.97
2017-12-07,203.62,207.21,203.52,206.0,975580.0,206.0
2017-12-06,204.12,205.5799,202.6648,204.21,869723.0,204.21
2017-12-05,204.82,205.24,202.73,204.12,888973.0,204.12
2017-12-04,211.04,211.96,203.51,204.11,1841696.0,204.11
2017-12-01,211.62,211.62,203.11,208.41,1442380.0,208.41
2017-11-30,206.28,212.455,205.51,211.73,1944543.0,211.73
2017-11-29,201.16,207.21,199.88,205.83,1529737.0,205.83
2017-11-28,200.77,201.51,199.17,200.55,1911492.0,200.55
2017-11-27,200.92,202.15,199.87,199.93,1475831.0,199.93
2017-11-24,200.59,201.45,200.1,200.6,409817.0,200.6
2017-11-22,202.25,202.37,199.92,200.72,791377.0,200.72
2017-11-21,200.0,202.09,199.7301,201.99,1044906.0,201.99
2017-11-20,198.66,199.835,197.88,199.41,825982.0,199.41
2017-11-17,199.91,200.21,197.77,197.97,960309.0,197.97
2017-11-16,196.7,201.34,196.29,200.97,1128340.0,200.97
2017-11-15,196.62,197.405,196.12,196.5,1234479.0,196.5
2017-11-14,197.23,197.67,195.25,197.14,1263129.0,197.14
2017-11-13,197.8,198.27,195.9,197.61,1272457.0,197.61
2017-11-10,197.56,198.545,196.9,197.98,991077.0,197.98
2017-11-09,200.0,200.0,196.37,197.52,1774108.0,197.52
2017-11-07,205.02,206.45,204.02,205.49,1126831.0,205.49
2017-11-06,201.9,205.18,201.435,205.0,1322027.0,205.0
2017-11-03,198.65,203.1,196.2775,201.9,1238151.0,201.9
2017-11-02,205.75,205.75,197.6,198.39,1949438.0,198.39
2017-11-01,198.2,198.58,196.75,197.84,1677958.0,197.84
2017-10-31,198.64,198.64,196.51,197.22,1286130.0,197.22
2017-10-30,201.54,201.89,197.7,197.72,1127540.0,197.72
2017-10-27,198.69,202.5,198.6,201.94,1473559.0,201.94
2017-10-26,196.38,202.22,195.9,198.75,1765069.0,198.75
2017-10-25,193.4,195.84,192.48,195.72,1019389.0,195.72
2017-10-24,192.84,194.52,191.995,193.89,1221128.0,193.89
2017-10-23,191.73,194.29,191.29,193.38,1157611.0,193.38
2017-10-20,189.01,192.73,188.61,191.42,1708626.0,191.42
2017-10-19,189.07,189.07,186.1,188.22,2019962.0,188.22
2017-10-18,187.85,190.53,187.85,189.36,2448555.0,189.36
2017-10-17,185.39,188.76,185.28,187.2,2275005.0,187.2
2017-10-16,186.15,186.96,184.02,184.99,1218039.0,184.99
2017-10-13,184.0,186.43,183.08,186.15,1974061.0,186.15
2017-10-12,187.63,188.76,186.56,186.96,1124809.0,186.96
2017-10-11,187.84,188.07,186.31,186.95,1306713.0,186.95
2017-10-10,189.09,189.44,186.89,188.07,979848.0,188.07
2017-10-09,190.37,190.9,188.86,189.09,778196.0,189.09
2017-10-06,191.01,192.72,190.245,190.95,878070.0,190.95
2017-10-05,191.02,191.93,189.48,190.68,1026283.0,190.68
2017-10-04,192.01,193.0,190.6,190.75,1051558.0,190.75
2017-10-03,189.2,192.51,189.2,191.99,1452808.0,191.99
2017-10-02,187.71,189.03,186.33,189.01,1289915.0,189.01
2017-09-29,187.0,187.22,185.111,186.94,1101834.0,186.94
2017-09-28,184.0,187.91,183.9,187.0,1006572.0,187.0
2017-09-27,184.0,185.14,182.02,184.43,1102464.0,184.43
2017-09-26,182.28,183.78,181.745,183.64,1127173.0,183.64
2017-09-25,183.06,184.31,181.36,181.44,928802.0,181.44
2017-09-22,182.13,184.37,180.28,182.74,1623387.0,182.74
2017-09-21,181.69,182.85,180.04,182.13,943629.0,182.13
2017-09-20,181.68,182.24,180.59,181.82,1207256.0,181.82
2017-09-19,185.94,185.95,180.23,181.51,1915113.0,181.51
2017-09-18,186.05,186.47,184.81,185.3,923642.0,185.3
2017-09-15,185.81,186.7,185.0187,186.05,2445437.0,186.05
2017-09-14,187.05,187.95,185.04,185.23,1394603.0,185.23
2017-09-13,185.46,188.36,185.46,187.62,1271345.0,187.62
2017-09-12,186.41,186.93,184.87,185.55,1176952.0,185.55
2017-09-11,185.01,186.32,184.65,186.32,1596443.0,186.32
2017-09-08,184.69,185.36,184.14,184.56,1352811.0,184.56
2017-09-07,182.26,185.18099999999998,181.86,184.98,1118236.0,184.98
2017-09-06,185.31,185.49,181.51,182.1,1293021.0,182.1
2017-09-05,182.2,185.51,182.11,185.31,1281446.0,185.31
2017-09-01,182.68,184.23,182.23,183.17,1018703.0,183.17
2017-08-31,180.01,182.18,179.86,182.06,1411259.0,182.06
2017-08-30,179.65,180.15,179.415,179.67,905438.0,179.67
2017-08-29,179.77,180.61,179.76,180.09,931722.0,180.09
2017-08-28,180.04,181.56,179.83,180.5,891405.0,180.5
2017-08-25,179.95,181.15,179.3,179.3,844024.0,179.3
2017-08-24,179.88,179.97,178.215,179.77,1237407.0,179.77
2017-08-23,179.51,180.06,178.85,179.39,853356.0,179.39
2017-08-22,178.0,180.3919,178.0,179.82,1000321.0,179.82
2017-08-21,177.03,178.345,177.0,177.98,1033576.0,177.98
2017-08-18,177.9,178.27,176.01,177.03,1030776.0,177.03
2017-08-17,179.61,181.0,178.0,178.03,1045215.0,178.03
2017-08-16,179.5,180.42,179.4624,179.86,935460.0,179.86
2017-08-15,176.83,179.5,176.62,179.16,1333997.0,179.16
2017-08-14,175.61,177.1892,175.61,176.35,794327.0,176.35
2017-08-11,175.99,176.82,174.22,174.38,1174009.0,174.38
2017-08-10,177.38,178.5699,175.12,175.36,1140798.0,175.36
2017-08-09,175.7,178.35,174.5,178.08,1506993.0,178.08
2017-08-08,175.67,176.79,174.68,175.63,1108561.0,175.63
2017-08-07,172.67,176.975,172.5,175.98,1692135.0,175.98
2017-08-04,177.99,178.5,170.55,172.55,2224562.0,172.55
2017-08-03,175.85,177.235,174.96,176.05,1543184.0,176.05
2017-08-02,173.18,175.33,173.18,174.74,924313.0,174.74
2017-08-01,174.0,174.64,172.87,172.96,863343.0,172.96
2017-07-31,173.89,175.18,173.34,173.56,986316.0,173.56
2017-07-28,172.26,174.2,170.92,173.97,912958.0,173.97
2017-07-27,173.33,173.58,171.19,172.07,858102.0,172.07
2017-07-26,173.48,174.47,172.52,173.57,912963.0,173.57
2017-07-25,175.28,175.8,173.56,173.81,1085929.0,173.81
2017-07-24,174.14,174.91,173.63,174.53,940902.0,174.53
2017-07-21,174.24,175.17,173.985,174.23,720719.0,174.23
2017-07-20,174.31,175.05,173.58,174.49,845779.0,174.49
2017-07-19,172.45,174.9699,172.45,174.31,1026903.0,174.31
2017-07-18,174.23,174.46,170.81,172.1,1392267.0,172.1
2017-07-17,174.4,174.4,172.96,174.19,1018995.0,174.19
2017-07-14,173.01,174.27,172.6,173.8,916579.0,173.8
2017-07-13,172.24,174.2,171.99,173.05,1073322.0,173.05
2017-07-12,171.51,173.44,170.88,172.06,1473311.0,172.06
2017-07-11,169.65,171.34,169.175,171.16,934890.0,171.16
2017-07-10,169.22,170.64,168.46,169.57,1723196.0,169.57
