Date,Open,High,Low,Close,Volume,AdjClose
2018-03-27,232.33,237.58,230.61,233.95,331736.0,233.95
2018-03-26,230.65,233.14,230.06,232.63,242936.0,232.63
2018-03-23,233.66,234.7,228.5,229.17,419891.0,229.17
2018-03-22,236.13,239.44,233.51,233.6,296109.0,233.6
2018-03-21,239.39,239.67,236.0,236.79,338295.0,236.79
2018-03-20,240.34,243.03,238.75,239.46,322291.0,239.46
2018-03-19,243.3,243.3,240.31,241.99,428340.0,241.99
2018-03-16,241.0,243.91,240.89,243.67,463405.0,243.67
2018-03-15,239.38,241.92,238.385,241.71,578870.0,241.71
2018-03-14,238.29,239.2,236.62,238.67,515566.0,238.67
2018-03-13,239.54,240.99,236.42,238.05,417084.0,238.05
2018-03-12,237.14,240.36,237.14,238.74,684633.0,238.74
2018-03-09,234.55,238.27,233.26,237.52,503751.0,237.52
2018-03-08,232.62,235.7,230.98,234.15,540305.0,234.15
2018-03-07,229.84,232.25,229.0,231.48,482370.0,231.48
2018-03-06,226.06,230.74,224.405,230.05,665045.0,230.05
2018-03-05,220.87,226.39,220.32,225.71,436460.0,225.71
2018-03-02,226.0,227.23,221.15,222.22,441556.0,222.22
2018-03-01,222.87,227.51,222.46,223.97,535610.0,223.97
2018-02-28,222.88,227.72,222.32,223.83,447247.0,223.83
2018-02-27,227.0,228.32,221.22,221.83,412906.0,221.83
2018-02-26,228.28,228.28,224.88,227.11,343862.0,227.11
2018-02-23,222.26,227.27,222.26,227.27,395651.0,227.27
2018-02-22,220.67,223.9,220.03,221.59,467916.0,221.59
2018-02-21,224.78,225.68,219.62,220.15,661635.0,220.15
2018-02-20,228.53,231.24,225.37,225.44,478083.0,225.44
2018-02-16,228.92,230.8,228.1,229.67,370651.0,229.67
2018-02-15,224.97,229.7,224.52,229.57,288828.0,229.57
2018-02-14,226.17,226.86,222.0101,224.76,424872.0,224.76
2018-02-13,227.35,229.55,223.445,228.28,477045.0,228.28
2018-02-12,228.7,229.56,221.26,227.85,930090.0,227.85
