Date,Open,High,Low,Close,Volume,AdjClose
2018-03-27,112.59,113.92,111.47,111.91,1525931.0,111.91
2018-03-26,110.62,112.1,110.01,111.93,1080818.0,111.93
2018-03-23,111.44,112.49,109.39,109.48,1353447.0,109.48
2018-03-22,113.12,113.76,111.12,111.31,1218355.0,111.31
2018-03-21,114.0,115.45,113.715,113.95,1197792.0,113.95
2018-03-20,115.0,115.58,113.7,113.85,1430140.0,113.85
2018-03-19,114.42,114.86,112.62,113.22,1085854.0,113.22
2018-03-16,114.29,115.21,113.85,114.93,2361473.0,114.93
2018-03-15,115.21,115.84,113.965,114.28,1107586.0,114.28
2018-03-14,116.48,116.75,114.68,115.04,994280.0,115.04
2018-03-13,117.2,117.83,115.48,116.07,1328815.0,116.07
2018-03-12,117.65,118.62,115.6,116.46,1287443.0,116.46
2018-03-09,116.21,117.74,115.95,117.65,1347053.0,117.65
2018-03-08,115.41,115.64,114.84,115.4,959384.0,115.4
2018-03-07,113.78,115.32,113.7,115.02,1311632.0,115.02
2018-03-06,113.09,116.14,112.7,115.07,1530984.0,115.07
2018-03-05,109.5,113.09,109.5,112.76,1997128.0,112.76
2018-03-02,110.23,110.89,109.59,110.25,1360195.0,110.25
2018-03-01,111.95,113.13,110.3,111.11,1603734.0,111.11
2018-02-28,113.7,114.72,112.29,112.44,2702964.0,112.44
2018-02-27,117.75,117.88,115.27,115.31,1088853.0,115.31
2018-02-26,117.55,117.75,116.24,117.53,960607.0,117.53
2018-02-23,116.68,117.6,115.88,117.46,726702.0,117.46
2018-02-22,116.27,117.095,115.59,115.86,846529.0,115.86
2018-02-21,115.48,117.73,115.32,115.62,1003701.0,115.62
2018-02-20,115.35,116.12,114.745,115.4,953927.0,115.4
2018-02-16,115.86,117.23,115.37,116.16,979404.0,116.16
2018-02-15,116.24,116.55,114.81,116.19,1273406.0,116.19
2018-02-14,113.85,116.82,113.47,116.32,1274311.0,116.32
2018-02-13,113.44,114.82,112.6,114.56,1397413.0,114.56
2018-02-12,113.0,114.73,112.86,113.98,1190266.0,113.98
2018-02-09,111.76,113.2,108.74,112.37,1712012.0,112.37
2018-02-08,113.89,114.2,110.27,110.3,2055306.0,110.3
2018-02-07,113.86,116.74,113.48,114.13,2060036.0,114.13
2018-02-06,110.33,114.2,109.6,113.96,2183849.0,113.96
2018-02-05,115.29,117.12,111.62,111.98,2383536.0,111.98
2018-02-02,117.28,117.455,115.51,115.61,1375475.0,115.61
2018-02-01,118.16,118.77,115.57,117.62,1365084.0,117.62
2018-01-31,118.87,119.07,118.2,118.73,1344063.0,118.73
2018-01-30,119.2,119.66,117.78,118.35,1129112.0,118.35
2018-01-29,120.91,121.65,119.38,119.57,1254060.0,119.57
2018-01-26,120.5,121.5,119.62,121.47,1633861.0,121.47
2018-01-25,119.76,120.775,118.97,120.21,2456283.0,120.21
2018-01-24,117.54,119.12,117.35,118.94,1930145.0,118.94
2018-01-23,116.51,118.11,116.51,117.25,1714083.0,117.25
2018-01-22,118.26,118.66,116.36,116.78,1620340.0,116.78
2018-01-19,118.05,119.13,116.53,118.44,2926976.0,118.44
2018-01-18,115.75,122.0697,115.155,118.41,3572489.0,118.41
2018-01-17,116.6,117.04,114.28,114.5,3794973.0,114.5
2018-01-16,118.56,118.99,116.17,116.64,2277281.0,116.64
2018-01-12,118.01,118.595,117.67,118.17,1245734.0,118.17
2018-01-11,116.69,117.86,116.12,117.57,1290302.0,117.57
2018-01-10,117.97,118.33,116.31,116.61,1381486.0,116.61
2018-01-09,119.05,119.175,118.15,118.22,1010808.0,118.22
2018-01-08,119.0,119.185,118.49,118.72,1260106.0,118.72
2018-01-05,117.74,119.05,117.49,118.92,956681.0,118.92
2018-01-04,118.66,119.76,117.32,117.47,1222512.0,117.47
2018-01-03,118.0,118.81,117.14,118.19,915998.0,118.19
2018-01-02,116.98,118.0,116.81,118.0,933750.0,118.0
2017-12-29,117.34,117.68,116.82,116.82,866201.0,116.82
2017-12-28,116.69,117.17,116.23,117.17,532690.0,117.17
2017-12-27,116.46,116.63,116.02,116.49,538711.0,116.49
2017-12-26,116.4,116.459,116.08,116.28,491239.0,116.28
2017-12-22,116.07,116.525,115.9,116.19,574199.0,116.19
2017-12-21,116.67,116.89,116.04,116.18,639618.0,116.18
2017-12-20,116.68,117.19,116.11,116.16,819054.0,116.16
2017-12-19,116.46,116.93,116.0,116.31,1181420.0,116.31
2017-12-18,115.465,116.53,115.36,116.13,1188684.0,116.13
2017-12-15,114.69,115.49,114.31,115.09,2520720.0,115.09
2017-12-14,116.62,116.62,113.26,113.82,1812851.0,113.82
2017-12-13,116.08,116.96,116.02,116.25,1256210.0,116.25
2017-12-12,115.74,116.25,115.34,115.89,2037173.0,115.89
2017-12-11,116.06,116.46,114.73,115.68,945371.0,115.68
2017-12-08,116.24,116.43,115.72,115.92,781329.0,115.92
2017-12-07,116.03,116.6925,115.89,116.11,1128147.0,116.11
2017-12-06,116.6,117.18,116.03,116.19,893462.0,116.19
2017-12-05,117.37,117.64,116.65,116.75,1004510.0,116.75
2017-12-04,117.9,118.92,116.83,117.56,1336452.0,117.56
2017-12-01,117.31,117.59,114.9,115.93,1540779.0,115.93
2017-11-30,117.1,118.5,116.6,116.85,1939739.0,116.85
