Date,Open,High,Low,Close,Volume,AdjClose
2018-03-27,356.01,358.5,347.28,349.29,1125279.0,349.29
2018-03-26,350.0,355.8399,349.44,355.23,997763.0,355.23
2018-03-23,340.71,356.97,339.78,345.77,1574555.0,345.77
2018-03-22,344.81,346.05,338.1,338.83,745584.0,338.83
2018-03-21,347.93,350.62,345.9,347.22,607019.0,347.22
2018-03-20,345.3,349.75,344.63,347.58,629937.0,347.58
2018-03-19,338.18,345.54,336.9,344.93,996153.0,344.93
2018-03-16,340.67,343.1999,338.2,338.63,1138164.0,338.63
2018-03-15,340.9,342.54,338.52,340.82,733937.0,340.82
2018-03-14,346.69,346.75,338.06,340.1,811217.0,340.1
2018-03-13,346.27,348.64,342.85,344.33,944642.0,344.33
2018-03-12,352.83,352.83,342.64,344.72,852915.0,344.72
2018-03-09,347.24,349.87,344.01,349.64,708980.0,349.64
2018-03-08,348.1,348.22,344.27,346.36,638401.0,346.36
2018-03-07,337.99,347.43,336.36,346.82,869795.0,346.82
2018-03-06,345.44,346.21,340.82,341.87,907980.0,341.87
2018-03-05,340.95,345.39,337.55,344.79,1387117.0,344.79
2018-03-02,336.68,344.69,334.4,343.05,1147299.0,343.05
2018-03-01,351.12,351.87,337.22,339.54,1461099.0,338.45473485400004
2018-02-28,354.3,357.2564,349.77,350.04,1012759.0,350.04
2018-02-27,354.65,359.43,353.58,353.66,872614.0,353.66
2018-02-26,353.2,355.84,352.15,355.09,503243.0,355.09
2018-02-23,350.0,351.58,348.17,351.51,815897.0,351.51
2018-02-22,351.79,352.56300000000005,347.52,348.63,841647.0,348.63
2018-02-21,352.31,356.31,350.4211,350.82,1337078.0,350.82
2018-02-20,352.45,355.16,348.58,350.36,1153261.0,350.36
2018-02-16,355.91,358.84,354.74,356.0,938648.0,356.0
2018-02-15,352.99,357.0,352.06,356.91,1316940.0,356.91
2018-02-14,346.15,350.42,342.4,349.62,1534386.0,349.62
2018-02-13,335.12,344.38,335.12,343.36,897875.0,343.36
2018-02-12,334.6,341.34,330.57,337.44,1272071.0,337.44
2018-02-09,327.91,337.9951,323.465,332.69,1745936.0,332.69
2018-02-08,338.41,341.67,323.46,324.01,1453832.0,324.01
2018-02-07,326.76,342.14,326.01,337.66,2068784.0,337.66
2018-02-06,314.11,329.0,313.01,327.5,1692072.0,327.5
2018-02-05,333.75,339.525,316.27,322.37,1506588.0,322.37
2018-02-02,340.9,344.1699,336.72,336.79,1123752.0,336.79
2018-02-01,340.53,349.18,340.24,342.86,1455197.0,342.86
2018-01-31,340.63,344.2,339.62,340.53,1311895.0,340.53
2018-01-30,335.28,341.28,333.515,339.46,1290944.0,339.46
2018-01-29,336.0,341.26,335.05,338.34,1358844.0,338.34
2018-01-26,326.08,335.57,323.625,335.56,1277475.0,335.56
2018-01-25,316.74,325.99,314.47,325.0,1352391.0,325.0
2018-01-24,313.45,316.32,312.6792,313.46,847240.0,313.46
2018-01-23,315.23,315.35,312.6741,313.48,646879.0,313.48
2018-01-22,316.1,316.58,313.56,315.14,676037.0,315.14
2018-01-19,316.23,317.19,314.69,316.37,872776.0,316.37
2018-01-18,317.5,318.7,314.0036,314.3,578076.0,314.3
2018-01-17,314.99,317.81,313.32,317.51,583157.0,317.51
2018-01-16,317.42,318.7,312.33,312.54,736848.0,312.54
2018-01-12,310.0,315.71,309.67,315.15,705081.0,315.15
2018-01-11,308.88,309.71,308.26,309.55,491471.0,309.55
2018-01-10,309.34,309.475,306.36,307.61,672948.0,307.61
2018-01-09,309.23,312.93,308.7072,310.39,826533.0,310.39
2018-01-08,308.95,309.34,307.565,308.26,640738.0,308.26
2018-01-05,309.09,310.24,307.21,308.22,835643.0,308.22
2018-01-04,306.58,308.71,305.61,308.55,566635.0,308.55
2018-01-03,304.74,307.25,304.61,306.65,706776.0,306.65
2018-01-02,307.35,307.72,303.21,305.24,709374.0,305.24
2017-12-29,308.25,309.19,306.91,306.91,427980.0,306.91
2017-12-28,306.82,308.51,305.85,308.29,374857.0,308.29
2017-12-27,304.65,306.33,304.08,306.16,456007.0,306.16
2017-12-26,304.42,306.43,303.73,303.84,498455.0,303.84
2017-12-22,304.51,305.77,303.7,303.78,567137.0,303.78
2017-12-21,306.73,307.74,304.065,304.49,791609.0,304.49
2017-12-20,307.97,308.505,306.38,306.62,590952.0,306.62
2017-12-19,308.86,309.88,307.04,307.12,605002.0,307.12
2017-12-18,309.31,311.13,306.73,308.4,653970.0,308.4
2017-12-15,308.5,311.1525,307.525,310.47,1216355.0,310.47
2017-12-14,309.25,310.08,306.315,306.91,904467.0,306.91
2017-12-13,306.96,311.0848,306.96,308.46,743235.0,308.46
2017-12-12,306.22,307.92,305.1,307.28,977670.0,307.28
2017-12-11,305.53,307.17,303.86,304.56,671828.0,304.56
2017-12-08,303.25,305.67,301.01,305.67,681065.0,305.67
2017-12-07,300.26,303.87,300.2,302.68,653003.0,302.68
2017-12-06,297.96,301.29,297.82,300.2,629646.0,300.2
2017-12-05,301.53,301.84,297.515,297.75,583644.0,297.75
2017-12-04,301.73,303.1,300.5,300.56,1176782.0,300.56
2017-12-01,307.0,307.81,297.0,299.63,1094576.0,299.63
2017-11-30,307.0,309.76,304.78,307.4,3009938.0,307.4
2017-11-29,308.14,308.33,306.05,306.69,784656.0,306.69
2017-11-28,305.22,309.24,304.815,307.9,876314.0,307.9
2017-11-27,302.89,304.25,302.08,303.63,511626.0,303.63
2017-11-24,302.82,303.9,302.19,302.72,273018.0,302.72
2017-11-22,303.24,303.615,300.3,302.02,463707.0,302.02
2017-11-21,302.14,304.93,301.09,304.31,706804.0,304.31
2017-11-20,296.96,301.25,296.76,300.94,703193.0,300.94
2017-11-17,299.57,300.0947,296.67,296.85,457226.0,296.85
2017-11-16,300.38,301.245,299.53,300.55,440561.0,300.55
2017-11-15,300.77,302.34,299.64,299.94,795633.0,299.94
2017-11-14,297.17,300.532,296.15,300.46,520273.0,300.46
2017-11-13,297.73,298.96,294.44,298.48,633943.0,298.48
2017-11-10,298.5,299.66,297.56,298.13,340512.0,298.13
2017-11-09,302.87,303.58,298.09,299.14,528946.0,299.14
2017-11-07,301.99,304.665,301.99,303.31,418534.0,303.31
2017-11-06,300.86,303.49,300.275,301.86,365521.0,301.86
2017-11-03,301.18,303.36,299.15,301.66,481685.0,301.66
2017-11-02,293.88,301.49,293.88,301.36,710510.0,301.36
2017-11-01,295.67,296.4897,293.98,294.17,574651.0,294.17
2017-10-31,296.99,297.41,295.39,295.53,459545.0,295.53
2017-10-30,296.87,298.29,295.2,296.37,469165.0,296.37
2017-10-27,298.0,299.025,296.79,297.66,642912.0,297.66
2017-10-26,306.0,306.0,295.56,297.99,1057731.0,297.99
2017-10-25,300.63,306.61,299.74,304.78,1316574.0,304.78
2017-10-24,293.2,294.55,292.24,294.03,963557.0,294.03
2017-10-23,295.41,297.1,294.0,294.05,703381.0,294.05
2017-10-20,293.75,294.62,292.035,294.6,606115.0,294.6
2017-10-19,292.0,293.1,288.57,292.65,642369.0,292.65
