TIF,37,0.0,0.0,78.31999969482422,78.27999877929688
CMG,38,0.4939,1.6065901033660792,408.2300109863281,402.94000244140625
DIS,38,0.296,0.8764918339063984,111.41999816894531,109.0
EBAY,38,-0.4215,1.314672137462444,33.40999984741211,33.25
FB,38,-0.2732,0.8032854751611077,134.44000244140625,134.1999969482422
FLR,38,0.4019,1.2414166920823355,55.439998626708984,54.619998931884766
GILD,38,0.6249,2.2639595691375103,67.2699966430664,66.83000183105469
GS,38,-0.5859,2.0449277889872204,238.94000244140625,237.72999572753906
JPM,38,0.0,0.0,86.30999755859375,85.95999908447266
RIG,38,0.0,0.0,13.380000114440918,13.359999656677246
AAPL,39,0.0,0.0,132.4499969482422,132.4199981689453
AMGN,39,0.296,0.8764918339063984,167.7899932861328,167.47000122070312
AMZN,39,0.2732,0.8032854751611077,825.0,821.3599853515625
BA,39,0.5719,1.9718778978128413,165.08999633789062,164.27999877929688
BEN,39,0.2023,0.5842714383532429,40.560001373291016,40.47999954223633
C,39,0.368,1.1194152635361765,57.540000915527344,57.2599983215332
CB,39,0.0,0.0,132.2100067138672,131.8800048828125
CME,39,0.0,0.0,119.02999877929688,118.58000183105469
DIS,39,0.0,0.0,109.8499984741211,109.48999786376953
EMR,39,0.4404,1.3874325993387828,63.47999954223633,62.709999084472656
FB,39,-0.0516,0.1461415246022516,134.5,134.13999938964844
GE,39,0.6486,2.410257325567643,28.55769157409668,28.451923370361328
GILD,39,0.0772,0.21900817617111148,66.79000091552734,65.58999633789062
HAL,39,0.296,0.8764918339063984,56.7599983215332,56.68000030517578
INTC,39,0.0258,0.07299771896357102,36.5,35.459999084472656
JPM,39,0.368,1.1194152635361765,87.33000183105469,87.19999694824219
MSFT,39,0.25,0.7302967433402214,64.44000244140625,64.05999755859375
PRGO,39,0.0,0.0,79.4800033569336,79.44000244140625
PSX,39,0.296,0.8764918339063984,79.62999725341797,79.25
RIG,39,0.25,0.7302967433402214,13.670000076293945,13.1899995803833
SEE,39,0.296,0.8764918339063984,47.52000045776367,47.13999938964844
T,39,0.0,0.0,41.43000030517578,41.310001373291016
UPS,39,0.0,0.0,107.01000213623047,106.45999908447266
AAPL,40,0.2023,0.5842714383532429,132.94000244140625,132.1199951171875
ACN,40,0.6705,2.5561882031041194,118.83999633789062,117.5999984741211
ALK,40,0.0,0.0,98.83000183105469,97.3499984741211
AMGN,40,0.3818,1.1684061197724693,168.30999755859375,167.88999938964844
AMZN,40,0.2732,0.8032854751611077,828.0,827.4600219726562
BA,40,0.7269,2.9938167751956635,166.4499969482422,166.22999572753906
CME,40,0.0,0.0,119.44999694824219,118.9800033569336
CVX,40,0.2023,0.5842714383532429,113.44999694824219,113.05000305175781
DD,40,0.0,0.0,87.2464370727539,87.08987426757812
DTE,40,0.5106,1.6796511099566087,97.56999969482422,97.36000061035156
FB,40,0.296,0.8764918339063984,134.94000244140625,134.19000244140625
FCX,40,0.4588,1.4604666069750616,16.559999465942383,15.800000190734863
GM,40,-0.34,1.0225852959395283,35.31999969482422,35.16999816894531
HON,40,0.0,0.0,116.93081665039062,116.78704833984375
HUM,40,0.0,0.0,207.99000549316406,205.42999267578125
K,40,-0.128,0.36504144159655916,76.55999755859375,76.0
LUV,40,0.0,0.0,54.869998931884766,54.709999084472656
NLSN,40,0.0,0.0,44.61000061035156,44.310001373291016
NOV,40,0.0,0.0,39.95000076293945,39.41999816894531
NVDA,40,0.0,0.0,120.69999694824219,113.62000274658203
OXY,40,-0.5719,1.9718778978128413,69.9000015258789,68.47000122070312
PRU,40,0.0,0.0,109.1500015258789,108.75
PSX,40,0.0,0.0,79.9800033569336,79.86000061035156
REGN,40,0.8126,3.943538003003031,364.3900146484375,359.8699951171875
RIG,40,0.0,0.0,13.550000190734863,13.350000381469727
SEE,40,0.296,0.8764918339063984,48.38999938964844,47.83000183105469
STT,40,0.3818,1.1684061197724693,78.25,78.11000061035156
VRSN,40,0.0,0.0,85.5199966430664,83.13999938964844
XOM,40,-0.2732,0.8032854751611077,82.7699966430664,82.5199966430664
AAPL,44,0.0,0.0,135.08999633789062,135.02000427246094
ADM,44,0.4215,1.314672137462444,43.869998931884766,43.72999954223633
AGN,44,0.3818,1.1684061197724693,249.27000427246094,248.57000732421875
AIG,44,0.2023,0.5842714383532429,66.93000030517578,66.88999938964844
APA,44,0.296,0.8764918339063984,56.66999816894531,55.5
BA,44,0.802,3.797601352021991,168.8000030517578,168.5
BDX,44,0.3818,1.1684061197724693,179.0,178.77000427246094
C,44,0.4019,1.2414166920823355,60.11000061035156,59.83000183105469
CB,44,0.0,0.0,134.16000366210938,133.99000549316406
CME,44,0.0,0.0,121.5999984741211,121.01000213623047
DAL,44,0.8271,4.162213551509163,49.9900016784668,49.86000061035156
DD,44,-0.802,3.797601352021991,87.87267303466797,87.84420776367188
DO,44,0.0,0.0,18.309999465942383,18.239999771118164
EBAY,44,0.0,0.0,33.959999084472656,33.630001068115234
FSLR,44,0.5719,1.9718778978128413,33.959999084472656,33.91999816894531
GE,44,0.1779,0.5113336885430909,29.115385055541992,29.115385055541992
GILD,44,0.0772,0.21900817617111148,68.66999816894531,67.55000305175781
GM,44,0.0,0.0,37.400001525878906,37.2400016784668
IBM,44,0.0,0.0,180.1300048828125,180.1300048828125
JPM,44,0.0,0.0,89.69999694824219,89.55999755859375
MAC,44,0.296,0.8764918339063984,67.61000061035156,67.16999816894531
MDT,44,0.1027,0.2920235767263246,77.30000305175781,77.05000305175781
MRK,44,0.2023,0.5842714383532429,65.72000122070312,65.66000366210938
