Date,High,Low,Open,Close,Volume,Adj Close
2020-02-10,155.64999389648438,153.8300018310547,154.0800018310547,155.58999633789062,1102500.0,155.58999633789062
2020-02-07,155.75999450683594,154.02000427246094,155.3000030517578,154.97000122070312,814500.0,154.97000122070312
2020-02-06,157.97000122070312,155.19000244140625,157.75999450683594,155.47000122070312,1118600.0,155.47000122070312
2020-02-05,157.75999450683594,156.47000122070312,156.60000610351562,157.25999450683594,1037500.0,157.25999450683594
2020-02-04,157.6199951171875,155.6300048828125,155.91000366210938,155.99000549316406,1429500.0,155.99000549316406
2020-02-03,157.13999938964844,154.0,154.27999877929688,154.77000427246094,1109800.0,154.77000427246094
2020-01-31,157.2899932861328,152.91000366210938,157.0399932861328,153.41000366210938,1974700.0,153.41000366210938
2020-01-30,157.0,154.3699951171875,154.9600067138672,156.99000549316406,1528100.0,156.99000549316406
2020-01-29,157.42999267578125,155.7100067138672,157.0,155.75,720000.0,155.75
2020-01-28,157.63999938964844,155.8699951171875,156.4199981689453,156.66000366210938,1118000.0,156.66000366210938
2020-01-27,156.91000366210938,152.6199951171875,153.11000061035156,155.86000061035156,1539800.0,155.86000061035156
2020-01-24,155.0,153.41000366210938,154.9199981689453,154.33999633789062,1050700.0,154.33999633789062
2020-01-23,155.50999450683594,153.3800048828125,153.85000610351562,155.13999938964844,1283200.0,155.13999938964844
2020-01-22,158.32000732421875,154.19000244140625,157.9499969482422,154.5,1458700.0,154.5
2020-01-21,158.6999969482422,157.22999572753906,157.35000610351562,157.5399932861328,1381600.0,157.5399932861328
2020-01-17,160.41000366210938,157.52999877929688,158.6300048828125,157.99000549316406,1486800.0,157.99000549316406
2020-01-16,158.52999877929688,156.9199981689453,157.52999877929688,158.27000427246094,1472500.0,158.27000427246094
2020-01-15,157.33999633789062,155.2100067138672,155.33999633789062,156.58999633789062,2638000.0,156.58999633789062
2020-01-14,158.9600067138672,155.07000732421875,155.07000732421875,157.97999572753906,2837100.0,157.97999572753906
2020-01-13,154.8300018310547,151.42999267578125,151.9600067138672,154.1199951171875,2011800.0,154.1199951171875
2020-01-10,154.1199951171875,152.49000549316406,153.1699981689453,153.22000122070312,2747900.0,153.22000122070312
2020-01-09,153.75999450683594,151.77999877929688,151.8000030517578,152.5800018310547,2832600.0,152.5800018310547
2020-01-08,152.6300048828125,151.1300048828125,152.0,151.5500030517578,3208400.0,151.5500030517578
2020-01-07,154.75999450683594,152.13999938964844,154.19000244140625,152.2100067138672,2832000.0,152.2100067138672
2020-01-06,154.72000122070312,152.10000610351562,154.41000366210938,154.5399932861328,2295600.0,154.5399932861328
2020-01-03,156.36000061035156,154.66000366210938,155.3000030517578,155.38999938964844,1715300.0,155.0699920654297
2020-01-02,157.1199951171875,155.24000549316406,156.9499969482422,156.5399932861328,1918500.0,156.21762084960938
