Date,High,Low,Open,Close,Volume,Adj Close
2020-02-10,58.0,55.0,55.0,58.0,312.0,58.0
2020-01-29,59.0,59.0,59.0,59.0,0.0,59.0
2020-01-28,59.0,59.0,59.0,59.0,0.0,59.0
2020-01-24,59.0,59.0,59.0,59.0,10.0,59.0
2020-01-23,57.599998474121094,57.45000076293945,57.599998474121094,57.45000076293945,113.0,57.45000076293945
2020-01-21,59.97999954223633,59.97999954223633,59.97999954223633,59.97999954223633,0.0,59.97999954223633
2020-01-08,59.0,59.0,59.0,59.0,0.0,59.0
2019-12-20,55.0,55.0,55.0,55.0,0.0,55.0
2019-12-04,54.0,54.0,54.0,54.0,2.0,54.0
2019-11-27,56.689998626708984,56.689998626708984,56.689998626708984,56.689998626708984,20.0,56.689998626708984
2019-11-15,55.0,55.0,55.0,55.0,0.0,55.0
2019-11-14,55.0,55.0,55.0,55.0,0.0,55.0
2019-11-12,55.0,55.0,55.0,55.0,0.0,55.0
2019-11-06,56.2599983215332,56.2599983215332,56.2599983215332,56.2599983215332,0.0,56.2599983215332
2019-10-22,60.0,58.0,58.0,60.0,50.0,60.0
2019-09-30,58.650001525878906,58.54999923706055,58.650001525878906,58.54999923706055,50.0,58.54999923706055
2019-09-26,60.0,60.0,60.0,60.0,0.0,60.0
2019-09-09,61.0,61.0,61.0,61.0,0.0,61.0
2019-09-06,61.0,61.0,61.0,61.0,480.0,61.0
2019-08-06,61.29999923706055,61.0,61.29999923706055,61.0,59.0,61.0
2019-07-09,62.9900016784668,62.9900016784668,62.9900016784668,62.9900016784668,5.0,62.9900016784668
2019-07-01,55.0,55.0,55.0,55.0,0.0,55.0
2019-06-26,64.5,64.5,64.5,64.5,0.0,64.5
2019-06-07,64.9800033569336,61.099998474121094,64.9800033569336,61.5,20.0,61.5
2019-06-06,61.5,61.5,61.5,61.5,0.0,61.5
2019-06-05,61.5,61.5,61.5,61.5,0.0,61.5
2019-06-04,64.9800033569336,61.099998474121094,64.9800033569336,61.5,20.0,61.5
2019-06-03,65.0,65.0,65.0,65.0,9.0,65.0
2019-05-31,61.5,61.5,61.5,61.5,145.0,61.5
2019-05-30,66.9000015258789,62.849998474121094,62.849998474121094,66.9000015258789,33.0,66.9000015258789
2019-05-29,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,1600.0,18.799999237060547
2019-05-28,61.5,61.5,61.5,61.5,5.0,61.5
2019-05-24,62.900001525878906,61.5,62.900001525878906,61.5,302215.0,61.5
2019-05-23,63.0,63.0,63.0,63.0,0.0,63.0
2019-05-22,63.0,63.0,63.0,63.0,0.0,63.0
2019-05-21,63.0,60.0,60.0,63.0,260.0,63.0
2019-05-20,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,0.0,61.29999923706055
2019-05-17,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,0.0,61.29999923706055
2019-05-16,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,0.0,61.29999923706055
2019-05-15,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,0.0,61.29999923706055
2019-05-14,61.29999923706055,57.209999084472656,57.209999084472656,61.29999923706055,146.0,61.29999923706055
2019-05-13,61.5,61.5,61.5,61.5,3.0,61.5
2019-05-10,61.66999816894531,61.66999816894531,61.66999816894531,61.66999816894531,0.0,61.66999816894531
2019-05-09,61.66999816894531,61.66999816894531,61.66999816894531,61.66999816894531,0.0,61.66999816894531
2019-05-08,61.66999816894531,61.66999816894531,61.66999816894531,61.66999816894531,0.0,61.66999816894531
2019-05-07,61.66999816894531,61.66999816894531,61.66999816894531,61.66999816894531,3.0,61.66999816894531
2019-05-06,61.689998626708984,56.380001068115234,60.0,61.689998626708984,23.0,61.689998626708984
2019-05-03,61.75,61.75,61.75,61.75,10.0,61.75
2019-05-02,61.7400016784668,61.7400016784668,61.7400016784668,61.7400016784668,2.0,61.7400016784668
2019-05-01,61.77000045776367,61.77000045776367,61.77000045776367,61.77000045776367,0.0,61.77000045776367
2019-04-30,61.79999923706055,61.77000045776367,61.79999923706055,61.77000045776367,10.0,61.77000045776367
2019-04-29,61.88999938964844,61.880001068115234,61.88999938964844,61.880001068115234,2.0,61.880001068115234
2019-04-26,61.939998626708984,61.939998626708984,61.939998626708984,61.939998626708984,0.0,61.939998626708984
2019-04-25,61.939998626708984,61.939998626708984,61.939998626708984,61.939998626708984,0.0,61.939998626708984
2019-04-24,61.95000076293945,61.939998626708984,61.95000076293945,61.939998626708984,6191.0,61.939998626708984
2019-04-23,61.97999954223633,60.0,61.97999954223633,60.0,3878.0,60.0
2019-04-22,60.5,60.5,60.5,60.5,1.0,60.5
2019-04-18,62.939998626708984,62.939998626708984,62.939998626708984,62.939998626708984,0.0,62.939998626708984
2019-04-17,62.939998626708984,60.0,60.0,62.939998626708984,160.0,62.939998626708984
2019-04-16,60.52000045776367,60.52000045776367,60.52000045776367,60.52000045776367,8.0,60.52000045776367
2019-04-15,61.95000076293945,60.529998779296875,61.95000076293945,60.529998779296875,74.0,60.529998779296875
2019-04-12,61.04999923706055,60.54999923706055,61.04999923706055,60.54999923706055,67.0,60.54999923706055
2019-04-11,61.09000015258789,61.0,61.09000015258789,61.0,28.0,61.0
2019-04-10,61.0099983215332,61.0099983215332,61.0099983215332,61.0099983215332,0.0,61.0099983215332
2019-04-09,62.5,61.0099983215332,62.5,61.0099983215332,335.0,61.0099983215332
2019-04-08,62.0,62.0,62.0,62.0,1.0,62.0
2019-04-05,19.200000762939453,19.139999389648438,19.139999389648438,19.139999389648438,23500.0,19.139999389648438
2019-04-04,63.0,63.0,63.0,63.0,0.0,63.0
2019-04-03,63.0,61.0,61.0,63.0,91.0,63.0
2019-04-02,63.0,63.0,63.0,63.0,0.0,63.0
2019-04-01,63.0,63.0,63.0,63.0,0.0,63.0
2019-03-29,63.0,61.0,61.04999923706055,63.0,1410.0,63.0
2019-03-28,61.0099983215332,61.0099983215332,61.0099983215332,61.0099983215332,133.0,61.0099983215332
2019-03-27,63.9900016784668,61.0,61.0,63.9900016784668,142.0,63.9900016784668
2019-03-26,64.0,64.0,64.0,64.0,0.0,64.0
2019-03-25,64.0,61.0,64.0,64.0,799.0,64.0
2019-03-22,63.0,61.0,63.0,61.0,4228.0,61.0
2019-03-21,19.18000030517578,18.899999618530273,19.15999984741211,18.899999618530273,14200.0,18.899999618530273
2019-03-20,62.0,62.0,62.0,62.0,300.0,62.0
2019-03-19,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,100.0,62.79999923706055
2019-03-18,64.0,64.0,64.0,64.0,0.0,64.0
2019-03-15,64.0,64.0,64.0,64.0,0.0,64.0
2019-03-14,64.0,64.0,64.0,64.0,0.0,64.0
2019-03-13,64.0,64.0,64.0,64.0,0.0,64.0
2019-03-12,64.0,64.0,64.0,64.0,5.0,64.0
