AAPL,Apple to contribute to U.S. teen's education for spotting FaceTime bug,Apple rolls out fix for FaceTime privacy bug,Apple puts modem engineering unit into chip design group
AMZN,Amazon's Bezos says National Enquirer tried to blackmail him over 'intimate photos',Woody Allen sues Amazon Studios for quitting movie deal,Woody Allen sues Amazon Studios for quitting movie deal,Amazon calls for transparent use of facial ID tech by law enforcement agencies,Amazon changes business structures in India to bring big seller back: sources
