AAPL,Australia to compel technology firms to provide access to encrypted missives
AMZN,U.S. lawmaker calls for hearing on Amazon's Whole Foods deal,U.S. lawmaker calls for hearing on Amazon's Whole Foods deal,Amazon monopoly game will take forever to play out,BRIEF-AWS announces G3 instances for Amazon EC2
