AAPL,Apple and Microsoft push Wall Street higher as trade worries abate,"US STOCKS SNAPSHOT-Wall Street ends higher on back of buoyant Apple, Microsoft",US STOCKS-Apple and Merck drive Wall Street higher as trade worries abate,US STOCKS-Apple-led tech rally drives Wall Street higher,US STOCKS SNAPSHOT-Wall Street opens higher on Apple boost
AMZN,"Amazon, Flipkart make record first-day festive sales in India"
