AAPL,US STOCKS SNAPSHOT-Wall Street opens lower as Apple weighs,US STOCKS-Apple leads futures lower again in volatile session,Deep losses leave Big Tech with small earnings multiples,Qualcomm wins import ban against several Apple iPhones in China
AMZN,Austrian retailers file antitrust complaint against Amazon,Austrian retailers file antitrust complaint against Amazon
GOOGL,Google CEO defends 'integrity' of products ahead of testimony,"Google+ shutdown speeds up, new privacy bug affected 52.5 million users","Australian watchdog wants a regulator for dominant Google, Facebook"
