AAPL,Apple loses bid to overturn university's $234 mln patent verdict,Exclusive: Apple makes iPhone screen fixes easier as states mull repair laws,UPDATE 1-AAC Tech surges after research firms defend it against short-seller
AMZN,"Amazon error sends some shoppers to dog photo, not product page",BRIEF-Amazon to open first Oregon fulfillment center in Troutdale,BRIEF-Baristas Coffee Co says Amazon placed order for white coffee single serve cups,BRIEF-Amazon announces plans to expand in Miami with new fulfillment center
GOOGL,Judge rules Uber must disclose key document in Waymo self-driving car case,Judge rules Uber must disclose key document in Waymo self-driving car case
