AAPL,Apple apologizes after outcry over slowed iPhones
AMZN,Amazon ordered not to pull in customers who can't spell 'Birkenstock',"RPT-UPDATE 4-Trump wants Postal Service to charge ""much more"" for Amazon shipments","CORRECTED-UPDATE 3-Trump wants Postal Service to charge ""much more"" for Amazon shipments",Amazon ordered not to pull in customers who can't spell `Birkenstock',"Factbox: Trump on Twitter (Dec 29) - Approval rating, Amazon"
