AAPL,"Apple, Amazon bid for James Bond film rights- Hollywood Reporter",BRIEF-Apple prices 1.500% notes due 2019
AMZN,Amazon Prime customers get access to Brown Sugar movie service,"Apple, Amazon bid for James Bond film rights- Hollywood Reporter","Kohl's to sell Amazon devices at 10 LA, Chicago stores","BRIEF-Amazon ‍announces plans for new 855,000-square-foot fulfillment center in Staten Island, N.Y.​",BRIEF-Kohl's announces new Amazon smart home experience at Kohl's stores
