AAPL,"Apple CEO promised to build 3 'big' plants in U.S., Trump tells WSJ",BRIEF-Trump says Apple CEO has promised to build three manufacturing plants in U.S. - WSJ,Apple CEO promised Trump to build 3 manufacturing plants in U.S. - WSJ,Qualcomm accuses tech group of 'misdirecting' trade regulators
AMZN,Retailers disregard Amazon at their peril - AlixPartners,Retailers disregard Amazon at their peril - AlixPartners,Amazon has no problem hiring in UK despite Brexit uncertainties
GOOGL,"Google Canada head exits, company names interim head",Investors unhappy as Alphabet shells out more to drive traffic,"Alphabet adds to cash pile despite higher costs, antitrust fine"
