AAPL,EU's Vestager says Apple Pay has prompted many concerns,Eu's Vestager says has received many concerns regarding Apple Pay,Qualcomm's 5G phone forecast for 2020 could include iPhones: analysts
AMZN,"Amazon proposing 9,000 temporary staff positions in France during Xmas holiday period","Amazon Australia signs up Zip Co buy now, pay later service"
GOOGL,Alphabet expects to complete probe of sexual misconduct claims by next month
