AAPL,Apple sees 'strong demand' for replacement iPhone batteries: letter,Lumentum's share surge fueled by higher iPhone X part sales,Apple says it sees 'strong demand' for replacement iPhone batteries -- letter,EU regulators to examine Apple buy of UK music discovery app Shazam,Apple supplier Skyworks jumps after better-than-feared forecast,Apple supplier AMS's profit leaps as mystery backer funds capex
GOOGL,Alphabet names former Time Warner Cable exec to lead internet unit,Google to buy Chelsea Market building for over $2 billion: report,Google to buy Chelsea Market building for over $2 bln -report
