AAPL,"With new operating system, Apple revamps its money-making App Store"
AMZN,Kohl's to accept Amazon returns in 82 stores,Kohl's to accept Amazon returns in 82 stores,BRIEF-Kohls Corp - ‍82 stores to offer free returns for Amazon customers starting Oct,BRIEF-Ocado shares fall after firm cautions of rise in short term costs
