AMZN,Amazon starts recruiting and leases office for Virginia 'HQ2',Amazon kicks off hiring and office leases for Virginia 'HQ2',"Amazon speeds up shipping, but rivals' stores buck its challenge"
GOOGL,Alphabet first-quarter revenue misses estimates
