AAPL,Apple taps recycled rare earth elements for iPhone parts,Apple taps recycled rare earth elements for iPhone parts,Apple says $14 billion EU tax order 'defies reality and common sense'
AMZN,"'Alexa, send $20 to my favorite presidential candidate'","FedEx tumbles 13% on weak 2020 outlook, brokers cut price targets"
