AAPL,Apple supplier LG Display slashes investment plans as losses mount
AMZN,"RPT-FOCUS-Amazon expands in Cape Town, stepping up cloud rivalry with Microsoft","Amazon expands in Cape Town, stepping up cloud rivalry with Microsoft",Amazon.com's film studio chief Ropell to depart
