AMZN,"'We screwed up' not buying Google shares, Berkshire's Munger says","'We screwed up' not buying Google shares, Berkshire's Munger says","BRIEF-Warren Buffett, Charlie Munger, Ajit Jain make comments at Berkshire annual meeting"
GOOGL,"'We screwed up' not buying Google shares, Berkshire's Munger says","'We screwed up' not buying Google shares, Berkshire's Munger says"
