AAPL,Apple 'taking a deeper look' at map policies after calling Crimea part of Russia,Intel says Qualcomm tactics forced it out of modem chip market
AMZN,Japan's Aeon signs up Ocado in online grocery bet,Block Friday: French activists try to disrupt discount shopping day,French activists protest against Amazon in Black Friday backlash,Japan's Aeon turns to Ocado to expand online grocery service,Indian retailer Future's shares surge as regulator approves Amazon investment
