AAPL,"Apple supplier IQE's sales surge, but takes U.S. tax hit",Apple grabs two-year lead in 3D sensing race
AMZN,"Amazon is now second most valuable U.S.-listed company, tops Alphabet","Exclusive: On Amazon, a quarter of merchants' sales are cross-border",Whole Foods calls supplier summit amid Amazon angst
GOOGL,"Amazon is now second most valuable U.S.-listed company, tops Alphabet"
