AAPL,BRIEF-Apple & GE partner to bring Predix industrial apps to iPhone & iPad,"Apple and GE team up on software to track power plants, machinery"
AMZN,Native American tribe holding patents sues Amazon and Microsoft,Native American tribe holding patents sues Amazon and Microsoft,Amazon Studios chief resigns after harassment allegations
