AAPL,"UPDATE 1-Taiwan Aug export orders show steady growth, those from US surge"
AMZN,Amazon adds Echo devices for home and car in bid to dominate voice gadgets,Deals of the day-Mergers and acquisitions,Amazon adds new Echo devices in bid to dominate voice gadgets,Amazon buys stake in owner of Indian supermarket chain More
