AMZN,Walmart sues to bar former tax executive from joining Amazon,Some fund managers are avoiding Amazon as it leads U.S. market,Walmart sues to bar former tax exec from joining Amazon,Berkshire-Amazon-JPMorgan healthcare CEO to be named soon -CNBC
GOOGL,Google bars uses of its artificial intelligence tech in weapons,"U.S. senator questions Alphabet, Twitter on Huawei relationship",Alphabet's Waymo hopes to bring robo-taxi service to Europe,Norway's wealth fund backs content controversy motion at Alphabet
