AAPL,U.S. to review Qualcomm's complaints about Apple iPhone patents,U.S. to review Qualcomm's complaints about Apple iPhone patents,"US STOCKS-S&P, Dow hit record highs as Apple climbs"
GOOGL,Google fires employee behind anti-diversity memo
