COP,ConocoPhillips agrees to sell Australian assets to Santos for $1.39 billion,ConocoPhillips agrees to sell Australian assets to Santos for $1.39 bln,Australia's Santos to buy ConocoPhillips northern Australia business
FB,Warren campaign challenges Facebook ad policy with 'false' Zuckerberg ad
