AAPL,Apple to ship iPhones with only Qualcomm chips to German stores,Software pirates use Apple tech to put hacked apps on iPhones,Apple to ship iPhones with only Qualcomm chips to German stores,Apple supplier Japan Display forecasts 5th straight year of losses,Apple supplier Japan Display forecasts 5th straight year of net losses
AMZN,"Breakingviews - Amazon, NYC shoot selves and each other in foot",JBG Smith shares rise after Amazon.com nixes NY HQ,Amazon will abandon plans to build 2nd headquarters in New York,Amazon will abandon plans to build HQ2 in New York,"Google, Amazon among those targeted in EU unfair practices digital rules",Amazon faces probe into treatment of sellers in Austria,Austria's competition authority launches probe into Amazon
