AAPL,LG Electronics to launch mobile payments service in South Korea in June
AMZN,Amazon to buy Middle Eastern online retailer Souq.com: sources,Amazon to buy Middle Eastern online retailer Souq.com -sources,Amazon.com agrees in principle to buy Middle East's Souq.com -sources,Deutsche Post will deliver AmazonFresh goods in Germany -sources,BRIEF-Prime Now introduces one-hour delivery to Milwaukee
GOOGL,Google allows users to share their locations in mapping app,Google allows users to share their locations in mapping app
