AMZN,Senator questions quick approval of Amazon's Whole Foods purchase,UPDATE 1-Retailers wilt on Amazon threat as FTSE inches lower,Senator questions quick approval of Amazon's Whole Foods purchase,BRIEF-Amazon announces new fulfillment center in Ohio
GOOGL,BUZZ-BlackRock's largest mutual fund appears to warm to Google again
