AAPL,"Trump slaps tariffs on $200 bln in Chinese goods, threatens $267 bln more",US STOCKS-Wall St slides ahead of Trump tariff announcement,"Qualcomm, Apple kick off second trial seeking iPhone import ban","US STOCKS-Apple, Amazon lead Wall St lower as tariffs loom","US STOCKS-Apple, Amazon lead Wall St lower as tariffs loom","US STOCKS-Wall St dragged by Apple, Amazon, fears of fresh tariffs","US STOCKS SNAPSHOT-S&P, Dow open flat, Nasdaq drops"
AMZN,US STOCKS-Wall St slides ahead of Trump tariff announcement,Amazon investigating claims of employees leaking data for bribes,EU antitrust ruling on Microsoft buy of GitHub due by October 19,India's Flipkart eyes stake in Star's Hotstar: Mint
