AAPL,Accounting executive at Apple supplier JDI embezzled $5.25 mln -Asahi,Trump says looking at whether Apple should be exempt from China tariffs,Apple starts construction of new $1 billion campus in Texas,Apple starts construction of new campus in Texas,"Factbox: 'To Tim': Trump's tweets to Apple CEO Cook on factories, iPhones"
AMZN,"Amazon uses aggregated seller data to help business, it tells lawmakers",Amazon sued over storage of employee biometric data
GOOGL,U.S. lawmakers question Google about collection of health records
