AMZN,"US STOCKS-Wall Street falls as drops in Amazon, Intel add to trade jitters","US STOCKS-Wall Street lower as drops in Amazon, Intel add to trade worries",Online retailers slide after U.S. court ruling on sales tax
GOOGL,U.S. lawmakers want Google to reconsider links to China's Huawei
