AAPL,United Airlines says in talks with Apple on San Francisco airport upgrade
AMZN,Microsoft wins Pentagon's $10 bln cloud computing contract,Judge limits former Amazon sales exec's new role as Google VP,"Amazon sales forecast, slower cloud growth disappoint investors",US STOCKS SNAPSHOT-Wall Street slips at open as Amazon weighs,"Amazon sales forecast, slower AWS growth disappoint investors","Amazon's gloomy holiday forecast misses estimates, shares fall 7%"
