AMZN,Brazil's Magazine Luiza sells books online in new challenge to Amazon.com,"Kohl's expands Amazon returns program to all stores, shares jump",Amazon strengthens ties with French food retailer Casino,France's Casino expands partnership with Amazon
GOOGL,FAA paves way for Alphabet unit to make first U.S. drone deliveries,FAA paves way for Alphabet unit to make first U.S. drone deliveries
