AAPL,"Apple spruces up Macs, iPad Pros and raises prices",Apple expected to unveil iPads with facial recognition
AMZN,"EBay beats quarterly profit on cost cut efforts, shares rise","Wall St. rebounds as chip, transport shares surge",US STOCKS SNAPSHOT-U.S. stocks struggle at the open
GOOGL,Waymo gets California OK to test driverless vehicles without backup driver
