AMZN,"Weak Amazon, Alphabet results ignite growth worries",Microsoft overtakes Amazon as second most valuable U.S. company,Microsoft overtakes Amazon as second most valuable U.S. company,Amazon shares sink 10 pct on growth worries,Tech stocks battered after disappointing Amazon and Alphabet results
GOOGL,"Weak Amazon, Alphabet results ignite growth worries","US STOCKS-Wall St sinks as Amazon, Alphabet earnings spark growth concerns"
