AAPL,Apple's Asia suppliers fall on report iPhone XR production boost canceled,"Nikkei rebounds on Wall St gains, Toyota, but Apple suppliers sold",REFILE-GLOBAL MARKETS-Asian shares waver as investors brace for U.S. elections,China shares fall as technology board supply concerns weigh,Apple's Asia suppliers fall on report it cancelled production boost for iPhone XR,"Nikkei rebounds on Wall St gains, Apple suppliers underperform","GLOBAL MARKETS-Asian shares inch up, investors brace for U.S. elections"
AMZN,Amazon plans to split second headquarters in two cities: sources
