AAPL,Apple in Dutch antitrust spotlight for allegedly promoting own apps,Apple says treats all app developers equally as Dutch open probe,Apple says treats all app developers equally as Dutch open probe,EU regulators say Dutch Apple probe complements their own investigation,"Apple adds Foxconn, chip suppliers to clean energy program"
AMZN,U.S. presidential hopeful Warren proposes new corporate profit tax,National Enquirer for sale as tabloid feels heat from its own scandals,Amazon's Bezos challenges retail rivals to raise minimum wages,"Amazon, Microsoft chosen to compete for Pentagon cloud computing contract"
