AAPL,Apple urges appeals court to toss $506 million patent loss to WARF,"Apple, Volkswagen, BMW warn EU over patent fees guidelines"
AMZN,BRIEF-Amazon CFO says India remains co's primary international investment,Amazon's revenue surges on Prime Day sales,Amazon gains wholesale pharmacy licenses in many U.S. states: report,BRIEF-Amazon ‍plans to open seventh Canadian fulfillment centre,Wal-Mart tie-up helps McKesson top profit estimates
GOOGL,BRIEF-Alphabet posts qtrly earnings per share of $9.57,Alphabet revenue rises 24 pct on mobile advertising growth,Alphabet looks to snowy Michigan to test self-driving cars
