AAPL,Apple's data shows a deepening dependence on China as Trump's tariffs loom,Fitbit unveils Versa 2 smartwatch with Amazon Alexa,Apple says to restart Siri reviews with new controls
AMZN,Fitbit unveils Versa 2 smartwatch with Amazon Alexa,Amazon in talks for stake in Indonesia's ride-hailing startup Go-Jek: source,Amazon in talks to partner with Indonesia's ride-hailing startup Go-Jek - WSJ
GOOGL,CORRECTED-Huawei plans high-end phone launch under cloud of Google ban,Google to move Pixel smartphone production to Vietnam: Nikkei,Timeline: Autonomous car pioneer Levandowski faces criminal charges of stealing from Alphabet
