AAPL,EU takes Ireland to court for not claiming Apple tax windfall
AMZN,BRIEF-‍Amazon Web Services says GE has selected AWS as its preferred cloud provider​,"UPS, FedEx down on report of Amazon's own delivery service","Google launches new phones, speakers in hardware push",Luxembourg asks Amazon to set aside EU-imposed tax repayment
GOOGL,Social media executives to testify Nov. 1 about Russia and U.S. election,"Google launches new phones, speakers in hardware push"
