AAPL,Apple grants $390 million to Finisar to boost laser chip production,BRIEF-Finisar Issues Statement On Apple's $390 Mln Award To Co,Apple to invest $390 mln in chipmaker Finisar,BRIEF-Apple Awards Finisar $390 Mln From Its Advanced Manufacturing Fund
AMZN,Dutch-Belgian supermarket to battle Amazon on two fronts,"Fitch: Overcapacity, Online Shift Differentiate EU, US Retail",CORRECTED-Zalando seeks more brand partnerships to fend off Amazon,BRIEF-Amazon.Com Expands Prime Free Same-Day Delivery And Prime Free One-Day Shipping
GOOGL,Google launching artificial intelligence research center in China
