AAPL,Apple shares on verge of record high after Buffett comments,Apple plans biggest iPhone yet for 2018: Bloomberg,Apple shares on verge of record high after Buffett comments,"Apple plans giant high-end iPhone, lower-priced model - Bloomberg","BRIEF-Apple Is Said To Plan Giant High-End iPhone, Lower-Priced Model - Bloomberg"
AMZN,BRIEF-Fulfilment By Amazon Launches For Australian Businesses,Amazon launches delivery business for merchants in Australia,"BRIEF-Buffett discusses healthcare, other issues on CNBC"
