AMZN,Alibaba launches low-cost voice assistant amid AI drive,"BRIEF-Amazon to create 1,500 new full-time jobs at Salt Lake City fulfillment center",Amazon/Whole Foods deal piques U.S. interest in Ocado,BRIEF-Amazon voice shoppers will have early access to select Prime Day deals,BRIEF-Ocado says Amazon/Whole Foods deal is positive for firm
GOOGL,China's Baidu taps 50 partners to help advance self-driving,Google to start getting Norwegian wind power by September
