AAPL,Apple more upfront with iPhone users on battery health: UK watchdog,"UK's CMA says Apple agrees to be ""more upfront"" with iPhone users on battery health"
AMZN,'Power' loss: TV show protests Georgia abortion law by leaving U.S. state,Amazon shareholders reject proposal to ban facial recognition sales to governments,"In 'Power' move, Amazon TV show protests abortion law by leaving U.S. state"
