AAPL,"Apple, Google win appeals in antipiracy patent cases",BRIEF-Contentguard Holdings​ says Federal Circuit Court affirms judgments in Google and Apple litigation,Apple sets up China data center to meet new cyber-security rules,Apple sets up China data centre to meet new cybersecurity rules
AMZN,BRIEF-Salesforce.Com now live on Amazon web service cloud infrastructure in Canada​,Amazon.com on pace to break sales record for 'Prime Day',"Google Earth to let users post stories, photos in coming years"
GOOGL,"Google Earth to let users post stories, photos in coming years"
