AAPL,Apple seeks to raise $7 billion in return to bond market: IFR
AMZN,Amazon may need to raise prices to offset latest tariff blow: BofA,Amazon India to weed out single-use plastic packaging by June 2020,Indonesia plans tax overhaul to make tech firms pay VAT - finance minister
