AAPL,Breakingviews - Apple and Qualcomm face up to mutual need,Apple and Qualcomm settle royalty dispute- CNBC,Apple likens Qualcomm chips to fried chicken as trial begins,"Huawei says not discussed 5G chipsets with Apple, wins more telco gear contracts"
AMZN,Amazon to crunch data for Chilean stargazers amid Latam push,Amazon to crunch data for Chilean stargazers amid Latam push
