AAPL,Big U.S. hedge funds regain ardor for FAANGs in first quarter: filings,"Apple supplier Japan Display mulling cutting around 1,000 jobs - Nikkei"
AMZN,Big U.S. hedge funds regain ardor for FAANGs in first quarter: filings,Buffett's Berkshire unveils $861 million Amazon stake,Buffett's Berkshire reveals $861 mln Amazon stake
GOOGL,Big U.S. hedge funds regain ardor for FAANGs in first quarter: filings
