AMZN,"Amazon tests delivery in Los Angeles, shipping shares sink",Amazon hires NBC executive Salke to run video studio,BRIEF-Amazon Studio Interim Chief On Twitter Welcomes Jennifer Salke As Head Of Amazon Studios,Amazon hires NBC exec to run its studio,"Brazil's Magazine Luiza, B2W, Via Varejo shares hit lows on Reuters report","RPT-Shares of UPS, FedEx fall after report Amazon to launch delivery service"
GOOGL,Uber rejected $500 million settlement with Waymo earlier this week,Uber rejected $500 mln settlement with Waymo earlier this week
