AAPL,Apple's new iPhones a slight notch above the X: reviewers,Ireland collects disputed Apple taxes in full ahead of appeal,EU to scrap lawsuit against Ireland after Apple pays back taxes,EU to scrap lawsuit against Ireland after Apple pays back taxes,Apple CEO says optimistic on U.S.-China trade talks,Apple's CEO says he is optimistic on U.S.-China trade talks,U.S. duties spare Apple gadgets but hit cloud industry
AMZN,"Audi launches electric SUV in Tesla's backyard, with assist from Amazon","Audi launches electric SUV in Tesla's backyard, with assist from Amazon"
