AAPL,"Trump says Apple refusing to unlock phones used by 'killers, drug dealers'",Apple rejects claims it did not provide assistance in Pensacola shooting probe
AMZN,Amazon says it is following order that bars Deliveroo loan,'Game of Thrones' actors among Amazon's 'Lord of the Rings' cast,Amazon offers loan to Deliveroo amid UK probe - Bloomberg,Amazon boss Jeff Bezos arrives in India as local traders plan protests,Amazon to seek order to block Microsoft from working on DoD's JEDI contract
