AAPL,"iPhone parts supplier Jabil's earnings, revenue top estimates","EU antitrust regulators to decide on Apple, Shazam deal by April 23"
AMZN,"Whistleblower says Walmart, eyeing Amazon, cheated on e-commerce",Breakingviews - Cox: Aramco and Amazon encourage bad behavior,"Exclusive: Amazon's internal numbers on Prime Video, revealed",Regulators raid Amazon Japan on suspicion of anti-trust violation
