AAPL,Appeals court sides with Apple in speaker patent fight
AMZN,"BRIEF-MLBAM says former vice president, digital video at Amazon, Michael Paull named CEO of Bamtech",BRIEF-Amazon launches restaurant delivery in Las Vegas,BRIEF-McDermott acquires newly built deepwater pipelay and construction vessel Amazon
