AAPL,Apple's terms for subscription news service face resistance from publishers: WSJ,"EU court to rule on legality of Belgian tax break, may affect Apple","Apple supplier Japan Display to get $700 million bailout from China, Taiwan group: Kyodo"
AMZN,BRIEF-Leone Film Group Signs Agreement With Amazon Prime Video
