AMZN,BRIEF-Japan's antitrust regulator to end its probe into Amazon Japan-Nikkei,Wal-Mart tests delivery of online packages by store workers,"BRIEF-Amazon to create 1,000 full-time jobs at new fulfillment center in Georgia"
GOOGL,Exclusive: Google faces hefty EU fine in shopping case by August - sources
