AAPL,Patently tough: Long road ahead for Qualcomm in China case against Apple
AMZN,Mexico tech industry benefits from U.S. anti-immigration stance,BRIEF-Coupa and Amazon Business Team to innovate corporate buying,BRIEF-‍Cyrusone continues to expand with Amazon web services direct connect service​,Retailer Casino cools talk of Amazon deal as it posts higher sales
GOOGL,Alphabet to develop high-tech waterfront site in Toronto,Google launches advanced Gmail security features for high-risk users
