AAPL,Sesame Workshop to create new children's TV shows for Apple,Sesame Workshop to create new children's TV shows for Apple,"UPDATE 2-Nordea launches Apple Pay in Norway, DNB stays focused on Vipps"
AMZN,"Amazon, Berkshire, JPMorgan name Atul Gawande CEO of healthcare venture","REFILE-Amazon, Berkshire, JPMorgan name CEO for healthcare venture",Amazon's Alexa will now butler at Marriott hotels
GOOGL,U.S. lawmakers want Google to reconsider links to China's Huawei
