AMZN,Amazon to acquire minority stake in an Indian supermarket chain operator,India needs to reduce ecommerce restrictions to revive economy: Amazon executive,"Amazon's 'Carnival Row' mixes crime thriller, love story, fantasy"
GOOGL,News Corp developing 'Knewz.com' service to take on Google News: WSJ
