AAPL,EU court rejects U.S. intervention in Apple's Irish $15 billion tax case,"India raises import tax on cellphones, move to hurt Apple"
AMZN,Amazon becomes Mexico's top online retailer in 2017: report,"Siemens sees scale, data privacy as winners in digital race",Amazon to pay 100 million euros to settle Italy tax dispute,Amazon to pay 100 mln euros to settle Italy tax dispute - statement,Siemens partners with Amazon as it ramps up industrial software platform,"Group backed by Google, Amazon defends patent reforms in open letter"
