AAPL,Apple starts China app development program in services business push,Big Tech executives due on Capitol Hill next week for antitrust hearing
AMZN,Need quick medical advice in Britain? Ask Alexa,"Amazon customer helpline not required, says Europe's top court in boost for e-commerce",British health service to partner with Amazon on health information,Lady Gaga to launch beauty line on Amazon as retailer targets cosmetics business
GOOGL,Big Tech executives due on Capitol Hill next week for antitrust hearing
